,Subway Entrance,Subway Entrance Latitude,Subway Entrance Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
11069,Moore St & Broadway at NW corner,40.704396001346986,-73.94822299970957,Brooklyn Aloha Recording,40.702174,-73.948582,Recording Studio
11070,Moore St & Broadway at NW corner,40.704396001346986,-73.94822299970957,Goshin Ryu :Traditional Shotokan Karate-Do,40.70583940137569,-73.94464015960693,Martial Arts Dojo
11071,Moore St & Broadway at NW corner,40.704396001346986,-73.94822299970957,Grace Chinese Food II,40.706172160168975,-73.94308570999323,Chinese Restaurant
11072,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,The Flat's BK Speed Coffee,40.70730384358056,-73.95386713180666,Coffee Shop
11073,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,Trophy Bar,40.70776758662049,-73.9557816400034,Bar
11074,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,Mexico 2000,40.70755237771005,-73.9550517685966,Taco Place
11075,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,Dotory,40.707729602666035,-73.95577850789788,Korean Restaurant
11076,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,Bar Velo Brooklyn,40.70709660165953,-73.9543318189448,Bar
11077,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,Shalom Japan,40.709219,-73.955839,Japanese Restaurant
11078,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,Williamsburg Pizza,40.70830261404054,-73.95069863113817,Pizza Place
11079,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,Duff's,40.708773859830124,-73.95771641082318,Bar
11080,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,Mountain Province Espresso Bar,40.70739613899926,-73.9501375572631,Coffee Shop
11081,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,Brooklyn Harvest Market,40.7065704,-73.9500692,Supermarket
11082,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,Blink Fitness Williamsburg,40.70875588684349,-73.95824827930964,Gym
11083,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,Z Relax on Union,40.708315758008844,-73.9507160964547,Massage Studio
11084,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,Black Flamingo,40.71059345084199,-73.95423488401335,Nightclub
11085,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,Brooklyn Cupcake,40.71037959764909,-73.95121425390244,Cupcake Shop
11086,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,Wei Williamsburg,40.71067589705568,-73.95403239442538,Chinese Restaurant
11087,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,Grain & Vine,40.70612504,-73.95003589,Liquor Store
11088,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,Modern Love Brooklyn,40.709911052953565,-73.95100799464392,Vegetarian / Vegan Restaurant
11089,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,Nelly's Flower Shop,40.70570421753411,-73.95045278823477,Flower Shop
11090,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,Lighthouse,40.7107830177268,-73.95370438110912,New American Restaurant
11091,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,Silver Factory,40.709318072033476,-73.95853614039552,Lounge
11092,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,Musashi,40.71093472046451,-73.95140855089198,Sushi Restaurant
11093,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,Mr. Piña Fruit And Vegetables,40.709354501117915,-73.95927524079457,Grocery Store
11094,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,WillyB Crossfit,40.707827833118586,-73.94877866580192,Gym
11095,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,Reben Luncheonette,40.708944364199056,-73.95919718358644,Breakfast Spot
11096,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,HaveABagel,40.71016502340493,-73.95852015059602,Bagel Shop
11097,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,The Bunker Studio,40.70946641763416,-73.9516538725026,Music Venue
11098,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,UnionDocs Center for Documentary Art,40.71001586871632,-73.95092875238971,Indie Movie Theater
11099,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,Northerly,40.710535802393785,-73.9581638123791,Coffee Shop
11100,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,Spoonbill & Sugartown,40.7069190730556,-73.94898265600203,Bookstore
11101,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,Abba Bar & Grill,40.71089447114487,-73.95161409503251,Latin American Restaurant
11102,Hooper St & Broadway at SW corner,40.70711700077497,-73.95436999956549,Stuart Slater Pharmacy,40.705839,-73.960034,Pharmacy
11103,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,The Flat's BK Speed Coffee,40.70730384358056,-73.95386713180666,Coffee Shop
11104,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Trophy Bar,40.70776758662049,-73.9557816400034,Bar
11105,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Mexico 2000,40.70755237771005,-73.9550517685966,Taco Place
11106,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Dotory,40.707729602666035,-73.95577850789788,Korean Restaurant
11107,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Bar Velo Brooklyn,40.70709660165953,-73.9543318189448,Bar
11108,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Shalom Japan,40.709219,-73.955839,Japanese Restaurant
11109,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Williamsburg Pizza,40.70830261404054,-73.95069863113817,Pizza Place
11110,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Duff's,40.708773859830124,-73.95771641082318,Bar
11111,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Mountain Province Espresso Bar,40.70739613899926,-73.9501375572631,Coffee Shop
11112,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Brooklyn Harvest Market,40.7065704,-73.9500692,Supermarket
11113,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Blink Fitness Williamsburg,40.70875588684349,-73.95824827930964,Gym
11114,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Black Flamingo,40.71059345084199,-73.95423488401335,Nightclub
11115,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Z Relax on Union,40.708315758008844,-73.9507160964547,Massage Studio
11116,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Brooklyn Cupcake,40.71037959764909,-73.95121425390244,Cupcake Shop
11117,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Wei Williamsburg,40.71067589705568,-73.95403239442538,Chinese Restaurant
11118,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Grain & Vine,40.70612504,-73.95003589,Liquor Store
11119,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Modern Love Brooklyn,40.709911052953565,-73.95100799464392,Vegetarian / Vegan Restaurant
11120,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Lighthouse,40.7107830177268,-73.95370438110912,New American Restaurant
11121,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Xixa,40.71041009500999,-73.95853132009505,Latin American Restaurant
11122,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Nelly's Flower Shop,40.70570421753411,-73.95045278823477,Flower Shop
11123,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Burnside,40.71097082165295,-73.95100232958464,Bar
11124,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Silver Factory,40.709318072033476,-73.95853614039552,Lounge
11125,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Musashi,40.71093472046451,-73.95140855089198,Sushi Restaurant
11126,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Avant Garden,40.710461,-73.9584,Vegetarian / Vegan Restaurant
11127,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Mr. Piña Fruit And Vegetables,40.709354501117915,-73.95927524079457,Grocery Store
11128,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,WillyB Crossfit,40.707827833118586,-73.94877866580192,Gym
11129,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Reben Luncheonette,40.708944364199056,-73.95919718358644,Breakfast Spot
11130,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,HaveABagel,40.71016502340493,-73.95852015059602,Bagel Shop
11131,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,The Bunker Studio,40.70946641763416,-73.9516538725026,Music Venue
11132,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,UnionDocs Center for Documentary Art,40.71001586871632,-73.95092875238971,Indie Movie Theater
11133,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Los Tacos Mcondo,40.71098977020521,-73.95105372494183,Mexican Restaurant
11134,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Cafe Argentino,40.711017,-73.951253,Argentinian Restaurant
11135,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Northerly,40.710535802393785,-73.9581638123791,Coffee Shop
11136,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Abba Bar & Grill,40.71089447114487,-73.95161409503251,Latin American Restaurant
11137,Hooper St & Broadway at NW corner,40.707248000525176,-73.95432599948872,Spoonbill & Sugartown,40.7069190730556,-73.94898265600203,Bookstore
11138,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Xixa,40.71041009500999,-73.95853132009505,Latin American Restaurant
11139,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Trophy Bar,40.70776758662049,-73.9557816400034,Bar
11140,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Laughing Lotus Yoga Center,40.70921643497141,-73.96036452112918,Yoga Studio
11141,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Dotory,40.707729602666035,-73.95577850789788,Korean Restaurant
11142,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Shalom Japan,40.709219,-73.955839,Japanese Restaurant
11143,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Traif,40.71065499756101,-73.95891598003715,New American Restaurant
11144,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Duff's,40.708773859830124,-73.95771641082318,Bar
11145,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Blink Fitness Williamsburg,40.70875588684349,-73.95824827930964,Gym
11146,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Avant Garden,40.710461,-73.9584,Vegetarian / Vegan Restaurant
11147,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Mr. Piña Fruit And Vegetables,40.709354501117915,-73.95927524079457,Grocery Store
11148,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Mexico 2000,40.70755237771005,-73.9550517685966,Taco Place
11149,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Silver Factory,40.709318072033476,-73.95853614039552,Lounge
11150,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,HaveABagel,40.71016502340493,-73.95852015059602,Bagel Shop
11151,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Reben Luncheonette,40.708944364199056,-73.95919718358644,Breakfast Spot
11152,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Roebling Liquor,40.7087718806023,-73.96088941259124,Liquor Store
11153,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,L'Industrie Pizzeria,40.7116752206617,-73.95769662100513,Pizza Place
11154,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Blue Collar,40.71135771797886,-73.95771847756468,Burger Joint
11155,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Roebling Pizza,40.708808307240645,-73.96090117049755,Pizza Place
11156,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,The Flat's BK Speed Coffee,40.70730384358056,-73.95386713180666,Coffee Shop
11157,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Kabob Shack,40.71073,-73.958244,Middle Eastern Restaurant
11158,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Peter Luger Steak House,40.70995790682886,-73.96229110893742,Steakhouse
11159,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Northerly,40.710535802393785,-73.9581638123791,Coffee Shop
11160,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Doggie Styles,40.71123246352236,-73.9594826976129,Pet Store
11161,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Weylin,40.71019585993708,-73.96231810538166,Event Space
11162,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Mezcaleria La Milagrosa Agave Bar and Listening Room,40.7117724614975,-73.95741297908233,Bar
11163,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Pies 'n' Thighs,40.71125524727205,-73.96144262467183,Fried Chicken Joint
11164,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Bar Velo Brooklyn,40.70709660165953,-73.9543318189448,Bar
11165,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Little Choc Apothecary,40.71195572791476,-73.95733343601323,Creperie
11166,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Emmy Squared,40.712166,-73.955705,Pizza Place
11167,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Zizi Limona,40.712394132542784,-73.95702987067112,Mediterranean Restaurant
11168,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Cerveceria Havemeyer,40.7118199247861,-73.95739615248144,Mexican Restaurant
11169,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Black Flamingo,40.71059345084199,-73.95423488401335,Nightclub
11170,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Twenty Sided Store,40.712268329253185,-73.9554761947898,Toy / Game Store
11171,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,St. Mazie,40.712446182313414,-73.95595408442468,Cocktail Bar
11172,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Wei Williamsburg,40.71067589705568,-73.95403239442538,Chinese Restaurant
11173,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Species By The Thousands,40.71126134699122,-73.96123946272711,Jewelry Store
11174,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,East River Pilates,40.71289117042526,-73.95850006447007,Pilates Studio
11175,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Bozu,40.71297626571757,-73.95747790354523,Sushi Restaurant
11176,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,The Four Horsemen,40.71297062908573,-73.9573489459191,Wine Bar
11177,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Pokito,40.71149287537046,-73.96177914773645,Asian Restaurant
11178,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Meadowsweet,40.71035245392043,-73.96326363144188,Mediterranean Restaurant
11179,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Nini's Wine Cellar,40.71213944687562,-73.95725571482292,Wine Shop
11180,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Cash Only BBQ,40.711922,-73.961244,BBQ Joint
11181,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Desnuda Williamsburg,40.71298621266654,-73.95895763004967,South American Restaurant
11182,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Baby's All Right,40.710071,-73.963449,Music Venue
11183,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Lighthouse,40.7107830177268,-73.95370438110912,New American Restaurant
11184,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Banter,40.71221704598277,-73.95722192836767,Pub
11185,Marcy Ave & Broadway at NW corner,40.70856500125251,-73.95789299953161,Full Circle Bar,40.71270201101613,-73.95665558149874,Bar
